TransactionID,CustomerID,ProductID,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,SignupYear,SignupMonth,SignupDay,ProductName,Category,Price_y,Transaction_Year,Transaction_Month,Transaction_Day
T00462,C0003,P025,3,853.86,284.62,Michael Rivera,South America,2024-03-07,2024,3,7,ActiveWear Cookware Set,Home Decor,284.62,2024,6,3
T00573,C0162,P025,3,853.86,284.62,Edwin Watson,Asia,2022-03-29,2022,3,29,ActiveWear Cookware Set,Home Decor,284.62,2024,11,17
T00580,C0141,P025,1,284.62,284.62,Paul Parsons,Europe,2023-02-23,2023,2,23,ActiveWear Cookware Set,Home Decor,284.62,2024,4,9
T00658,C0021,P025,1,284.62,284.62,Robert Blanchard,Asia,2023-04-17,2023,4,17,ActiveWear Cookware Set,Home Decor,284.62,2024,1,16
T00832,C0064,P025,3,853.86,284.62,Martha Montgomery,Europe,2023-10-22,2023,10,22,ActiveWear Cookware Set,Home Decor,284.62,2024,5,7
T00842,C0055,P025,4,1138.48,284.62,Lauren Williams,North America,2024-11-11,2024,11,11,ActiveWear Cookware Set,Home Decor,284.62,2024,1,24
T00864,C0096,P025,4,1138.48,284.62,Benjamin Mcclure,South America,2022-11-18,2022,11,18,ActiveWear Cookware Set,Home Decor,284.62,2024,8,22
T00043,C0049,P027,4,916.24,229.06,Jason Yates,North America,2024-09-18,2024,9,18,SoundWave Headphones,Electronics,229.06,2024,3,2
T00141,C0039,P027,3,687.18,229.06,Angela Harris,South America,2024-10-13,2024,10,13,SoundWave Headphones,Electronics,229.06,2024,7,8
T00178,C0173,P027,2,458.12,229.06,Francisco Young,Asia,2022-10-06,2022,10,6,SoundWave Headphones,Electronics,229.06,2024,1,5
T00275,C0018,P027,4,916.24,229.06,Tyler Haynes,North America,2024-09-21,2024,9,21,SoundWave Headphones,Electronics,229.06,2024,2,17
T00326,C0019,P027,3,687.18,229.06,Brandon Rodriguez,Europe,2023-01-12,2023,1,12,SoundWave Headphones,Electronics,229.06,2024,6,14
T00337,C0064,P027,4,916.24,229.06,Martha Montgomery,Europe,2023-10-22,2023,10,22,SoundWave Headphones,Electronics,229.06,2024,1,7
T00453,C0034,P027,4,916.24,229.06,Dalton Perez,North America,2023-09-27,2023,9,27,SoundWave Headphones,Electronics,229.06,2024,7,10
T00739,C0098,P027,2,458.12,229.06,Laura Gilbert,North America,2024-10-21,2024,10,21,SoundWave Headphones,Electronics,229.06,2024,4,26
T00787,C0026,P027,4,916.24,229.06,Sara Miller,North America,2024-05-03,2024,5,3,SoundWave Headphones,Electronics,229.06,2024,6,4
T00871,C0084,P027,4,916.24,229.06,Belinda Garner,Asia,2024-09-17,2024,9,17,SoundWave Headphones,Electronics,229.06,2024,3,12
T00951,C0197,P027,2,458.12,229.06,Christina Harvey,Europe,2023-03-21,2023,3,21,SoundWave Headphones,Electronics,229.06,2024,12,27
T00045,C0113,P078,4,164.72,41.18,Joseph Ortiz Jr.,South America,2022-06-17,2022,6,17,HomeSense Rug,Home Decor,41.18,2024,7,9
T00123,C0113,P078,2,82.36,41.18,Joseph Ortiz Jr.,South America,2022-06-17,2022,6,17,HomeSense Rug,Home Decor,41.18,2024,7,25
T00164,C0062,P078,3,123.54,41.18,Jeffery Hartman,Europe,2022-12-14,2022,12,14,HomeSense Rug,Home Decor,41.18,2024,7,10
T00186,C0098,P078,1,41.18,41.18,Laura Gilbert,North America,2024-10-21,2024,10,21,HomeSense Rug,Home Decor,41.18,2024,4,2
T00431,C0067,P078,3,123.54,41.18,Carl Gonzalez,North America,2023-07-06,2023,7,6,HomeSense Rug,Home Decor,41.18,2024,8,15
T00515,C0190,P078,1,41.18,41.18,Alexander Lowe,South America,2024-05-31,2024,5,31,HomeSense Rug,Home Decor,41.18,2024,12,14
T00522,C0160,P078,4,164.72,41.18,Jodi Cook,North America,2022-04-05,2022,4,5,HomeSense Rug,Home Decor,41.18,2024,3,3
T00592,C0060,P078,2,82.36,41.18,James Murphy,Europe,2022-04-22,2022,4,22,HomeSense Rug,Home Decor,41.18,2024,9,3
T00635,C0166,P078,4,164.72,41.18,John Rogers,Europe,2022-02-13,2022,2,13,HomeSense Rug,Home Decor,41.18,2024,7,25
T00816,C0172,P078,2,82.36,41.18,Jamie Webb,Europe,2024-09-09,2024,9,9,HomeSense Rug,Home Decor,41.18,2024,9,25
T00048,C0043,P100,2,252.68,126.34,Sandy Short MD,Asia,2023-02-05,2023,2,5,HomeSense Sweater,Clothing,126.34,2024,4,23
T00115,C0161,P100,1,126.34,126.34,Jessica Warren,Asia,2022-03-14,2022,3,14,HomeSense Sweater,Clothing,126.34,2024,3,10
T00283,C0109,P100,4,505.36,126.34,Abigail Jones,North America,2022-05-09,2022,5,9,HomeSense Sweater,Clothing,126.34,2024,7,16
T00301,C0109,P100,2,252.68,126.34,Abigail Jones,North America,2022-05-09,2022,5,9,HomeSense Sweater,Clothing,126.34,2024,7,13
T00740,C0156,P100,4,505.36,126.34,William Adams,North America,2023-08-19,2023,8,19,HomeSense Sweater,Clothing,126.34,2024,8,24
T00820,C0077,P100,2,252.68,126.34,Scott Sims,South America,2023-10-18,2023,10,18,HomeSense Sweater,Clothing,126.34,2024,3,11
T00049,C0148,P039,3,1291.77,430.59,Matthew Rogers,South America,2023-04-16,2023,4,16,TechPro Smartwatch,Electronics,430.59,2024,6,23
T00086,C0168,P039,3,1291.77,430.59,Karen Clements MD,South America,2022-12-13,2022,12,13,TechPro Smartwatch,Electronics,430.59,2024,7,14
T00090,C0072,P039,4,1722.36,430.59,Sarah Scott,North America,2024-07-24,2024,7,24,TechPro Smartwatch,Electronics,430.59,2024,3,10
T00198,C0048,P039,1,430.59,430.59,Matthew Park,South America,2024-11-07,2024,11,7,TechPro Smartwatch,Electronics,430.59,2024,9,17
T00256,C0192,P039,3,1291.77,430.59,Sarah Arias,South America,2022-09-15,2022,9,15,TechPro Smartwatch,Electronics,430.59,2024,7,30
T00348,C0005,P039,2,861.18,430.59,Laura Weber,Asia,2022-08-15,2022,8,15,TechPro Smartwatch,Electronics,430.59,2024,3,15
T00391,C0096,P039,4,1722.36,430.59,Benjamin Mcclure,South America,2022-11-18,2022,11,18,TechPro Smartwatch,Electronics,430.59,2024,8,2
T00472,C0016,P039,1,430.59,430.59,Emily Woods,North America,2024-01-03,2024,1,3,TechPro Smartwatch,Electronics,430.59,2024,7,2
T00480,C0102,P039,3,1291.77,430.59,Michael Atkinson,South America,2022-09-16,2022,9,16,TechPro Smartwatch,Electronics,430.59,2024,8,2
T00523,C0114,P039,3,1291.77,430.59,Benjamin Anderson,Europe,2024-11-18,2024,11,18,TechPro Smartwatch,Electronics,430.59,2024,3,15
T00555,C0088,P039,1,430.59,430.59,Carlos Murray,Asia,2023-05-14,2023,5,14,TechPro Smartwatch,Electronics,430.59,2024,12,15
T00665,C0053,P039,4,1722.36,430.59,Albert Burke,Europe,2022-06-18,2022,6,18,TechPro Smartwatch,Electronics,430.59,2024,11,1
T00050,C0124,P016,1,330.05,330.05,Lindsay Perez,Europe,2024-08-26,2024,8,26,ActiveWear Running Shoes,Clothing,330.05,2024,10,7
T00056,C0192,P016,1,330.05,330.05,Sarah Arias,South America,2022-09-15,2022,9,15,ActiveWear Running Shoes,Clothing,330.05,2024,2,7
T00167,C0153,P016,3,990.15,330.05,Justin Smith,South America,2022-03-20,2022,3,20,ActiveWear Running Shoes,Clothing,330.05,2024,7,5
T00368,C0190,P016,4,1320.2,330.05,Alexander Lowe,South America,2024-05-31,2024,5,31,ActiveWear Running Shoes,Clothing,330.05,2024,5,16
T00579,C0051,P016,1,330.05,330.05,Nicholas Ellis,Europe,2023-12-21,2023,12,21,ActiveWear Running Shoes,Clothing,330.05,2024,12,16
T00683,C0111,P016,4,1320.2,330.05,Roger David,Europe,2024-11-13,2024,11,13,ActiveWear Running Shoes,Clothing,330.05,2024,1,27
T00700,C0016,P016,1,330.05,330.05,Emily Woods,North America,2024-01-03,2024,1,3,ActiveWear Running Shoes,Clothing,330.05,2024,8,15
T00802,C0046,P016,3,990.15,330.05,Beth Cardenas,North America,2024-10-23,2024,10,23,ActiveWear Running Shoes,Clothing,330.05,2024,9,25
T00942,C0105,P016,4,1320.2,330.05,Ryan Hampton,Europe,2024-11-11,2024,11,11,ActiveWear Running Shoes,Clothing,330.05,2024,6,19
T00051,C0097,P022,1,137.54,137.54,Tina Ford,Asia,2023-12-18,2023,12,18,HomeSense Wall Art,Home Decor,137.54,2024,3,23
T00160,C0065,P022,3,412.62,137.54,Gerald Hines,North America,2024-07-10,2024,7,10,HomeSense Wall Art,Home Decor,137.54,2024,7,29
T00252,C0154,P022,1,137.54,137.54,Robert Sharp,North America,2024-10-27,2024,10,27,HomeSense Wall Art,Home Decor,137.54,2024,6,12
T00271,C0035,P022,3,412.62,137.54,Brianna Richardson,North America,2024-10-01,2024,10,1,HomeSense Wall Art,Home Decor,137.54,2024,4,29
T00296,C0179,P022,3,412.62,137.54,Donald Miller,Europe,2022-10-16,2022,10,16,HomeSense Wall Art,Home Decor,137.54,2024,7,23
T00300,C0160,P022,4,550.16,137.54,Jodi Cook,North America,2022-04-05,2022,4,5,HomeSense Wall Art,Home Decor,137.54,2024,8,16
T00414,C0194,P022,3,412.62,137.54,Stacy Cook,North America,2024-05-04,2024,5,4,HomeSense Wall Art,Home Decor,137.54,2024,3,31
T00481,C0188,P022,3,412.62,137.54,Anna Ball,South America,2022-05-17,2022,5,17,HomeSense Wall Art,Home Decor,137.54,2024,8,30
T00509,C0025,P022,1,137.54,137.54,Gregory Odom,South America,2022-07-04,2022,7,4,HomeSense Wall Art,Home Decor,137.54,2024,8,13
T00612,C0140,P022,1,137.54,137.54,Gregory Estrada,Asia,2023-07-01,2023,7,1,HomeSense Wall Art,Home Decor,137.54,2024,10,15
T00742,C0124,P022,2,275.08,137.54,Lindsay Perez,Europe,2024-08-26,2024,8,26,HomeSense Wall Art,Home Decor,137.54,2024,3,23
T00761,C0199,P022,4,550.16,137.54,Andrea Jenkins,Europe,2022-12-03,2022,12,3,HomeSense Wall Art,Home Decor,137.54,2024,10,1
T00886,C0104,P022,3,412.62,137.54,Laura Bennett,South America,2022-02-10,2022,2,10,HomeSense Wall Art,Home Decor,137.54,2024,10,28
T00895,C0121,P022,3,412.62,137.54,Mark Atkinson,Europe,2023-07-23,2023,7,23,HomeSense Wall Art,Home Decor,137.54,2024,5,3
T00932,C0001,P022,3,412.62,137.54,Lawrence Carroll,South America,2022-07-10,2022,7,10,HomeSense Wall Art,Home Decor,137.54,2024,9,17
T00054,C0085,P021,3,1007.52,335.84,Richard Brown,South America,2024-09-22,2024,9,22,SoundWave Rug,Home Decor,335.84,2024,2,5
T00075,C0039,P021,3,1007.52,335.84,Angela Harris,South America,2024-10-13,2024,10,13,SoundWave Rug,Home Decor,335.84,2024,10,27
T00299,C0098,P021,1,335.84,335.84,Laura Gilbert,North America,2024-10-21,2024,10,21,SoundWave Rug,Home Decor,335.84,2024,8,27
T00440,C0136,P021,3,1007.52,335.84,Kristen Holder,Asia,2024-03-14,2024,3,14,SoundWave Rug,Home Decor,335.84,2024,7,24
T00457,C0158,P021,1,335.84,335.84,Wendy Browning,South America,2023-04-12,2023,4,12,SoundWave Rug,Home Decor,335.84,2024,7,18
T00687,C0182,P021,4,1343.36,335.84,Joshua Preston,Europe,2024-12-28,2024,12,28,SoundWave Rug,Home Decor,335.84,2024,3,31
T00737,C0157,P021,1,335.84,335.84,Miguel Wong,North America,2024-01-30,2024,1,30,SoundWave Rug,Home Decor,335.84,2024,5,19
T00763,C0185,P021,3,1007.52,335.84,Kathleen Logan,North America,2023-10-17,2023,10,17,SoundWave Rug,Home Decor,335.84,2024,4,14
T00807,C0086,P021,1,335.84,335.84,Stephanie Peterson,Europe,2022-09-18,2022,9,18,SoundWave Rug,Home Decor,335.84,2024,10,23
T00857,C0080,P021,3,1007.52,335.84,David Gonzalez,Asia,2024-02-07,2024,2,7,SoundWave Rug,Home Decor,335.84,2024,3,12
T00877,C0137,P021,2,671.68,335.84,Robert Gardner,South America,2024-04-09,2024,4,9,SoundWave Rug,Home Decor,335.84,2024,1,31
T00055,C0177,P072,2,798.68,399.34,Julia Kelly,Asia,2024-06-01,2024,6,1,ActiveWear Headphones,Electronics,399.34,2024,6,12
T00162,C0045,P072,3,1198.02,399.34,Michael Williams,Asia,2022-02-25,2022,2,25,ActiveWear Headphones,Electronics,399.34,2024,8,26
T00172,C0021,P072,2,798.68,399.34,Robert Blanchard,Asia,2023-04-17,2023,4,17,ActiveWear Headphones,Electronics,399.34,2024,7,14
T00529,C0152,P072,3,1198.02,399.34,Justin Evans,South America,2022-04-19,2022,4,19,ActiveWear Headphones,Electronics,399.34,2024,10,21
T00929,C0068,P072,3,1198.02,399.34,Mark Cox,North America,2023-04-04,2023,4,4,ActiveWear Headphones,Electronics,399.34,2024,12,24
T00994,C0040,P072,2,798.68,399.34,Michael Harrell,Asia,2022-03-07,2022,3,7,ActiveWear Headphones,Electronics,399.34,2024,1,6
T00057,C0062,P059,3,909.6,303.2,Jeffery Hartman,Europe,2022-12-14,2022,12,14,SoundWave Jeans,Clothing,303.2,2024,7,3
T00062,C0009,P059,1,303.2,303.2,Joy Clark,Europe,2023-08-14,2023,8,14,SoundWave Jeans,Clothing,303.2,2024,10,12
T00131,C0029,P059,1,303.2,303.2,Erin Manning,North America,2022-04-16,2022,4,16,SoundWave Jeans,Clothing,303.2,2024,6,13
T00188,C0195,P059,3,909.6,303.2,Jeremy Mclaughlin,South America,2024-09-17,2024,9,17,SoundWave Jeans,Clothing,303.2,2024,5,21
T00282,C0145,P059,1,303.2,303.2,Wayne Stone,Asia,2023-01-13,2023,1,13,SoundWave Jeans,Clothing,303.2,2024,11,26
T00284,C0022,P059,4,1212.8,303.2,Teresa Esparza,Asia,2023-10-27,2023,10,27,SoundWave Jeans,Clothing,303.2,2024,1,15
T00295,C0087,P059,3,909.6,303.2,Travis Campbell,South America,2024-04-11,2024,4,11,SoundWave Jeans,Clothing,303.2,2024,7,22
T00377,C0179,P059,1,303.2,303.2,Donald Miller,Europe,2022-10-16,2022,10,16,SoundWave Jeans,Clothing,303.2,2024,1,22
T00400,C0175,P059,2,606.4,303.2,Matthew Johnson,Asia,2022-04-16,2022,4,16,SoundWave Jeans,Clothing,303.2,2024,4,24
T00638,C0100,P059,3,909.6,303.2,Clinton Gomez,Europe,2023-03-16,2023,3,16,SoundWave Jeans,Clothing,303.2,2024,4,27
T00674,C0024,P059,3,909.6,303.2,Michele Cooley,North America,2024-02-05,2024,2,5,SoundWave Jeans,Clothing,303.2,2024,4,14
T00702,C0104,P059,4,1212.8,303.2,Laura Bennett,South America,2022-02-10,2022,2,10,SoundWave Jeans,Clothing,303.2,2024,5,20
T00705,C0027,P059,4,1212.8,303.2,Justin Heath,Asia,2022-11-09,2022,11,9,SoundWave Jeans,Clothing,303.2,2024,6,8
T00775,C0156,P059,1,303.2,303.2,William Adams,North America,2023-08-19,2023,8,19,SoundWave Jeans,Clothing,303.2,2024,10,5
T00806,C0062,P059,2,606.4,303.2,Jeffery Hartman,Europe,2022-12-14,2022,12,14,SoundWave Jeans,Clothing,303.2,2024,1,4
T00854,C0017,P059,1,303.2,303.2,Jennifer King,Europe,2023-12-05,2023,12,5,SoundWave Jeans,Clothing,303.2,2024,7,14
T00882,C0156,P059,3,909.6,303.2,William Adams,North America,2023-08-19,2023,8,19,SoundWave Jeans,Clothing,303.2,2024,9,21
T00906,C0129,P059,4,1212.8,303.2,Marcus Livingston,South America,2024-04-14,2024,4,14,SoundWave Jeans,Clothing,303.2,2024,10,10
T00948,C0098,P059,2,606.4,303.2,Laura Gilbert,North America,2024-10-21,2024,10,21,SoundWave Jeans,Clothing,303.2,2024,1,20
T00058,C0106,P031,2,392.8,196.4,Amanda Mcguire,Asia,2022-09-22,2022,9,22,SoundWave Headphones,Electronics,196.4,2024,9,18
T00653,C0028,P031,4,785.6,196.4,Jennifer Pena,Asia,2024-06-29,2024,6,29,SoundWave Headphones,Electronics,196.4,2024,7,12
T00792,C0105,P031,1,196.4,196.4,Ryan Hampton,Europe,2024-11-11,2024,11,11,SoundWave Headphones,Electronics,196.4,2024,1,11
T00815,C0008,P031,2,392.8,196.4,David Li,North America,2024-01-13,2024,1,13,SoundWave Headphones,Electronics,196.4,2024,3,26
T00059,C0107,P042,1,379.44,379.44,Dana Cantrell,South America,2023-02-07,2023,2,7,ActiveWear Headphones,Electronics,379.44,2024,6,29
T00344,C0047,P042,3,1138.32,379.44,Samantha Frank,North America,2024-03-22,2024,3,22,ActiveWear Headphones,Electronics,379.44,2024,1,17
T00484,C0013,P042,2,758.88,379.44,Lauren Buchanan,South America,2024-05-19,2024,5,19,ActiveWear Headphones,Electronics,379.44,2024,2,24
T00514,C0032,P042,1,379.44,379.44,Dustin Campbell,South America,2024-04-17,2024,4,17,ActiveWear Headphones,Electronics,379.44,2024,11,27
T00693,C0122,P042,4,1517.76,379.44,Corey Ruiz,North America,2022-05-06,2022,5,6,ActiveWear Headphones,Electronics,379.44,2024,12,17
T00695,C0090,P042,3,1138.32,379.44,Charles Hamilton,Asia,2023-10-17,2023,10,17,ActiveWear Headphones,Electronics,379.44,2024,9,11
T00861,C0141,P042,4,1517.76,379.44,Paul Parsons,Europe,2023-02-23,2023,2,23,ActiveWear Headphones,Electronics,379.44,2024,9,26
T00973,C0084,P042,3,1138.32,379.44,Belinda Garner,Asia,2024-09-17,2024,9,17,ActiveWear Headphones,Electronics,379.44,2024,7,12
T00060,C0054,P074,4,1182.32,295.58,Bruce Rhodes,Asia,2024-09-29,2024,9,29,SoundWave Desk Lamp,Home Decor,295.58,2024,5,6
T00152,C0144,P074,4,1182.32,295.58,Andrea Hart,North America,2024-09-30,2024,9,30,SoundWave Desk Lamp,Home Decor,295.58,2024,4,17
T00217,C0047,P074,1,295.58,295.58,Samantha Frank,North America,2024-03-22,2024,3,22,SoundWave Desk Lamp,Home Decor,295.58,2024,2,28
T00223,C0163,P074,1,295.58,295.58,Tiffany Cain,South America,2023-06-08,2023,6,8,SoundWave Desk Lamp,Home Decor,295.58,2024,4,29
T00250,C0045,P074,4,1182.32,295.58,Michael Williams,Asia,2022-02-25,2022,2,25,SoundWave Desk Lamp,Home Decor,295.58,2024,7,14
T00325,C0152,P074,1,295.58,295.58,Justin Evans,South America,2022-04-19,2022,4,19,SoundWave Desk Lamp,Home Decor,295.58,2024,6,22
T00382,C0163,P074,4,1182.32,295.58,Tiffany Cain,South America,2023-06-08,2023,6,8,SoundWave Desk Lamp,Home Decor,295.58,2024,3,1
T00438,C0037,P074,3,886.74,295.58,Linda Smith,Europe,2023-02-04,2023,2,4,SoundWave Desk Lamp,Home Decor,295.58,2024,7,15
T00537,C0012,P074,1,295.58,295.58,Kevin May,South America,2024-08-07,2024,8,7,SoundWave Desk Lamp,Home Decor,295.58,2024,12,25
T00743,C0172,P074,3,886.74,295.58,Jamie Webb,Europe,2024-09-09,2024,9,9,SoundWave Desk Lamp,Home Decor,295.58,2024,1,21
T00796,C0166,P074,3,886.74,295.58,John Rogers,Europe,2022-02-13,2022,2,13,SoundWave Desk Lamp,Home Decor,295.58,2024,8,12
T00839,C0089,P074,3,886.74,295.58,Paul Carter,Europe,2024-04-02,2024,4,2,SoundWave Desk Lamp,Home Decor,295.58,2024,12,3
T00885,C0170,P074,3,886.74,295.58,Logan Harris,Europe,2023-09-13,2023,9,13,SoundWave Desk Lamp,Home Decor,295.58,2024,9,13
T00061,C0126,P032,2,977.26,488.63,Caitlin Brown,South America,2024-02-20,2024,2,20,BookWorld Cookbook,Books,488.63,2024,1,16
T00116,C0127,P032,1,488.63,488.63,Kathryn Stevens,Europe,2024-04-04,2024,4,4,BookWorld Cookbook,Books,488.63,2024,8,15
T00319,C0139,P032,1,488.63,488.63,Ricky Gutierrez,North America,2022-03-14,2022,3,14,BookWorld Cookbook,Books,488.63,2024,1,17
T00320,C0179,P032,3,1465.89,488.63,Donald Miller,Europe,2022-10-16,2022,10,16,BookWorld Cookbook,Books,488.63,2024,4,6
T00465,C0173,P032,2,977.26,488.63,Francisco Young,Asia,2022-10-06,2022,10,6,BookWorld Cookbook,Books,488.63,2024,5,24
T00499,C0065,P032,4,1954.52,488.63,Gerald Hines,North America,2024-07-10,2024,7,10,BookWorld Cookbook,Books,488.63,2024,7,18
T00513,C0023,P032,2,977.26,488.63,Nicholas Cain,Europe,2022-03-04,2022,3,4,BookWorld Cookbook,Books,488.63,2024,11,11
T00577,C0082,P032,2,977.26,488.63,Aimee Taylor,South America,2022-05-13,2022,5,13,BookWorld Cookbook,Books,488.63,2024,10,19
T00821,C0050,P032,2,977.26,488.63,Ryan Davis,North America,2024-03-02,2024,3,2,BookWorld Cookbook,Books,488.63,2024,4,4
T00867,C0171,P032,3,1465.89,488.63,Michael Cowan,South America,2022-12-16,2022,12,16,BookWorld Cookbook,Books,488.63,2024,10,23
T00987,C0015,P032,1,488.63,488.63,Tina Duran,North America,2023-11-20,2023,11,20,BookWorld Cookbook,Books,488.63,2024,2,10
T00064,C0037,P009,1,325.01,325.01,Linda Smith,Europe,2023-02-04,2023,2,4,BookWorld Wall Art,Home Decor,325.01,2024,9,15
T00311,C0129,P009,2,650.02,325.01,Marcus Livingston,South America,2024-04-14,2024,4,14,BookWorld Wall Art,Home Decor,325.01,2024,9,30
T00397,C0187,P009,1,325.01,325.01,Kayla Kelly,South America,2024-08-02,2024,8,2,BookWorld Wall Art,Home Decor,325.01,2024,7,4
T00477,C0162,P009,3,975.03,325.01,Edwin Watson,Asia,2022-03-29,2022,3,29,BookWorld Wall Art,Home Decor,325.01,2024,10,14
T00530,C0079,P009,2,650.02,325.01,Brian Murillo,North America,2022-02-02,2022,2,2,BookWorld Wall Art,Home Decor,325.01,2024,5,2
T00651,C0172,P009,2,650.02,325.01,Jamie Webb,Europe,2024-09-09,2024,9,9,BookWorld Wall Art,Home Decor,325.01,2024,6,12
T00677,C0100,P009,4,1300.04,325.01,Clinton Gomez,Europe,2023-03-16,2023,3,16,BookWorld Wall Art,Home Decor,325.01,2024,3,5
T00065,C0049,P081,1,66.32,66.32,Jason Yates,North America,2024-09-18,2024,9,18,HomeSense Sweater,Clothing,66.32,2024,2,1
T00081,C0077,P081,4,265.28,66.32,Scott Sims,South America,2023-10-18,2023,10,18,HomeSense Sweater,Clothing,66.32,2024,11,2
T00092,C0189,P081,3,198.96,66.32,Sherri Dixon,North America,2024-01-22,2024,1,22,HomeSense Sweater,Clothing,66.32,2024,4,15
T00103,C0091,P081,4,265.28,66.32,Lisa Kirk,South America,2023-03-16,2023,3,16,HomeSense Sweater,Clothing,66.32,2024,8,13
T00111,C0082,P081,4,265.28,66.32,Aimee Taylor,South America,2022-05-13,2022,5,13,HomeSense Sweater,Clothing,66.32,2024,9,16
T00387,C0173,P081,3,198.96,66.32,Francisco Young,Asia,2022-10-06,2022,10,6,HomeSense Sweater,Clothing,66.32,2024,5,18
T00486,C0111,P081,4,265.28,66.32,Roger David,Europe,2024-11-13,2024,11,13,HomeSense Sweater,Clothing,66.32,2024,7,3
T00512,C0183,P081,1,66.32,66.32,Kimberly Johnson,North America,2024-01-23,2024,1,23,HomeSense Sweater,Clothing,66.32,2024,1,8
T00668,C0053,P081,2,132.64,66.32,Albert Burke,Europe,2022-06-18,2022,6,18,HomeSense Sweater,Clothing,66.32,2024,1,21
T00715,C0033,P081,2,132.64,66.32,Tyler Holt,North America,2024-08-04,2024,8,4,HomeSense Sweater,Clothing,66.32,2024,7,5
T00898,C0108,P081,1,66.32,66.32,David Davis,South America,2022-09-28,2022,9,28,HomeSense Sweater,Clothing,66.32,2024,7,26
T00939,C0010,P081,3,198.96,66.32,Aaron Cox,Europe,2022-12-15,2022,12,15,HomeSense Sweater,Clothing,66.32,2024,3,29
T00960,C0147,P081,1,66.32,66.32,Hunter Fuller,South America,2022-05-16,2022,5,16,HomeSense Sweater,Clothing,66.32,2024,9,10
T00066,C0041,P011,4,1044.8,261.2,Lindsey Deleon,Europe,2023-12-27,2023,12,27,SoundWave Desk Lamp,Home Decor,261.2,2024,1,21
T00415,C0169,P011,4,1044.8,261.2,Jennifer Shaw,South America,2023-04-13,2023,4,13,SoundWave Desk Lamp,Home Decor,261.2,2024,3,13
T00521,C0148,P011,4,1044.8,261.2,Matthew Rogers,South America,2023-04-16,2023,4,16,SoundWave Desk Lamp,Home Decor,261.2,2024,6,11
T00601,C0161,P011,1,261.2,261.2,Jessica Warren,Asia,2022-03-14,2022,3,14,SoundWave Desk Lamp,Home Decor,261.2,2024,8,15
T00698,C0119,P011,1,261.2,261.2,David Armstrong,Europe,2023-11-13,2023,11,13,SoundWave Desk Lamp,Home Decor,261.2,2024,12,26
T00712,C0134,P011,3,783.6,261.2,Theresa Gonzalez,Asia,2022-02-19,2022,2,19,SoundWave Desk Lamp,Home Decor,261.2,2024,9,23
T00848,C0108,P011,2,522.4,261.2,David Davis,South America,2022-09-28,2022,9,28,SoundWave Desk Lamp,Home Decor,261.2,2024,9,25
T00868,C0039,P011,4,1044.8,261.2,Angela Harris,South America,2024-10-13,2024,10,13,SoundWave Desk Lamp,Home Decor,261.2,2024,9,8
T00977,C0136,P011,4,1044.8,261.2,Kristen Holder,Asia,2024-03-14,2024,3,14,SoundWave Desk Lamp,Home Decor,261.2,2024,1,16
T00998,C0024,P011,2,522.4,261.2,Michele Cooley,North America,2024-02-05,2024,2,5,SoundWave Desk Lamp,Home Decor,261.2,2024,6,19
T00067,C0017,P096,2,614.94,307.47,Jennifer King,Europe,2023-12-05,2023,12,5,SoundWave Headphones,Electronics,307.47,2024,3,31
T00085,C0001,P096,2,614.94,307.47,Lawrence Carroll,South America,2022-07-10,2022,7,10,SoundWave Headphones,Electronics,307.47,2024,4,8
T00117,C0164,P096,2,614.94,307.47,Morgan Perez,Europe,2023-06-01,2023,6,1,SoundWave Headphones,Electronics,307.47,2024,3,25
T00279,C0059,P096,1,307.47,307.47,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,SoundWave Headphones,Electronics,307.47,2024,9,9
T00350,C0020,P096,3,922.41,307.47,Mr. Manuel Conway,North America,2024-06-11,2024,6,11,SoundWave Headphones,Electronics,307.47,2024,1,30
T00467,C0045,P096,3,922.41,307.47,Michael Williams,Asia,2022-02-25,2022,2,25,SoundWave Headphones,Electronics,307.47,2024,3,16
T00610,C0021,P096,2,614.94,307.47,Robert Blanchard,Asia,2023-04-17,2023,4,17,SoundWave Headphones,Electronics,307.47,2024,10,12
T00645,C0007,P096,3,922.41,307.47,Paul Graves,Asia,2022-06-18,2022,6,18,SoundWave Headphones,Electronics,307.47,2024,8,25
T00666,C0044,P096,1,307.47,307.47,Kenneth Alexander,Europe,2024-07-10,2024,7,10,SoundWave Headphones,Electronics,307.47,2024,6,27
T00724,C0117,P096,3,922.41,307.47,Jeffrey Mcmahon,North America,2024-11-22,2024,11,22,SoundWave Headphones,Electronics,307.47,2024,7,22
T00735,C0104,P096,4,1229.88,307.47,Laura Bennett,South America,2022-02-10,2022,2,10,SoundWave Headphones,Electronics,307.47,2024,11,4
T00748,C0119,P096,1,307.47,307.47,David Armstrong,Europe,2023-11-13,2023,11,13,SoundWave Headphones,Electronics,307.47,2024,10,13
T00764,C0026,P096,4,1229.88,307.47,Sara Miller,North America,2024-05-03,2024,5,3,SoundWave Headphones,Electronics,307.47,2024,10,9
T00794,C0161,P096,1,307.47,307.47,Jessica Warren,Asia,2022-03-14,2022,3,14,SoundWave Headphones,Electronics,307.47,2024,5,20
T00819,C0075,P096,2,614.94,307.47,Misty Higgins,Europe,2023-05-01,2023,5,1,SoundWave Headphones,Electronics,307.47,2024,10,8
